관광지명,Group2,Group2_tag,group2_1,group2_1_tag,group2_2,group2_2_tag
서귀포 하영올레,1,"['경관', '자연', '휴식', '힐링', '관광지', '관광', '치유']",0.0,"['관광', '관광지']",1.0,"['휴식', '힐링', '치유', '관광']"
서귀포농업기술센터 제주농업생태원,1,"['경관', '자연']",0.0,,0.0,
서귀포자연휴양림,1,"['경관', '자연', '휴식', '힐링', '관광지', '관광', '무장애', '사계절']",1.0,"['관광', '관광지', '무장애']",1.0,"['휴식', '힐링', '관광']"
서귀포층패류화석산지,1,"['경관', '포토', '자연', '맑음', '스팟', '해변']",1.0,"['포토', '스팟', '맑음', '해변']",0.0,['맑음']
서귀포치유의숲,1,"['경관', '자연', '부모', '관광지', '관광', '치유']",0.0,"['관광', '관광지']",1.0,"['부모', '치유', '관광']"
서귀포칠십리시공원,1,"['커플', '맑음', '휴식', '힐링']",0.0,"['맑음', '커플']",1.0,"['커플', '맑음', '휴식', '힐링']"
서귀포항,1,"['커플', '맑음', '휴식', '친구', '힐링', '부모', '어린이', '일몰']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '어린이']"
서귀포해안,1,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '해변']",0.0,"['맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링']"
서머셋 제주신화월드 호텔앤리조트,1,"['힐링', '관광', '무장애', '동반']",1.0,"['관광', '동반', '무장애']",0.0,"['힐링', '관광']"
서영아리오름 / 용와이오름,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '부모', '관광지', '관광', '사계절', '치유']",0.0,"['포토', '스팟', '관광', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '부모', '치유', '관광']"
서중천탐방로,1,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '부모', '관광지', '관광']",0.0,"['관광', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '관광']"
서프라이즈테마파크,1,"['경관', '포토', '스팟', '부모', '어린이', '관광지', '관광', '무장애', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '무장애']",0.0,"['부모', '어린이', '관광']"
선운정사,1,"['경관', '포토', '스팟', '휴식', '힐링', '부모', '여름', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '무장애', '여름']",1.0,"['휴식', '힐링', '부모', '여름', '관광']"
설쿰바당,1,"['경관', '포토', '자연', '맑음', '스팟', '여름']",1.0,"['포토', '스팟', '맑음', '여름']",0.0,"['맑음', '여름']"
섬생이,1,"['경관', '자연', '휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']"
섭지코지,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변', '관광지', '관광', '무장애', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '맑음', '해변', '무장애', '커플']",0.0,"['커플', '맑음', '관광']"
섯알오름,1,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']"
성불오름,1,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']"
성산 유채꽃재배단지,1,"['경관', '포토', '자연', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음']
성산~세화 해안도로,1,"['경관', '커플', '자연', '맑음', '해변', '여름']",1.0,"['맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
성산오조리해안,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변']",1.0,"['포토', '스팟', '맑음', '해변', '커플']",0.0,"['커플', '맑음']"
성산일출봉(UNESCO 세계자연유산),1,"['경관', '포토', '자연', '스팟', '부모', '관광지', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '관광지', '무장애']",0.0,"['부모', '관광']"
성산포항,1,"['경관', '자연', '맑음', '해변']",1.0,"['맑음', '해변']",0.0,['맑음']
성산항,1,['맑음'],1.0,['맑음'],1.0,['맑음']
성안올레,1,"['커플', '친구', '부모']",0.0,['커플'],1.0,"['커플', '친구', '부모']"
성읍녹차마을,1,"['경관', '포토', '커플', '스팟', '친구', '부모', '어린이', '관광']",0.0,"['포토', '스팟', '관광', '커플']",1.0,"['커플', '친구', '부모', '어린이', '관광']"
성읍목장,1,"['경관', '포토', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음']
성이시돌목장,1,"['경관', '포토', '커플', '자연', '스팟', '관광지', '관광', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '커플']",0.0,"['커플', '관광']"
섶섬(서귀포해양도립공원),1,"['경관', '포토', '자연', '스팟', '휴식', '힐링', '관광지', '관광']",1.0,"['포토', '스팟', '관광', '관광지']",0.0,"['휴식', '힐링', '관광']"
세미오름(삼의양오름),1,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']"
세화항,1,"['경관', '자연', '맑음']",1.0,['맑음'],1.0,['맑음']
세화해변,1,"['경관', '커플', '자연', '맑음', '휴식', '힐링', '해변', '여름']",0.0,"['맑음', '해변', '여름', '커플']",1.0,"['커플', '맑음', '휴식', '힐링', '여름']"
세화해안도로,1,"['커플', '맑음', '해변', '여름']",1.0,"['맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
소남머리,1,"['경관', '포토', '커플', '자연', '스팟', '친구', '부모', '어린이']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '부모', '어린이']"
소노벨제주,1,['동반'],1.0,['동반'],0.0,
소노캄제주,1,['동반'],1.0,['동반'],0.0,
소수산봉(족은물뫼),1,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']"
소정방폭포,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '부모', '어린이']",0.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']"
소천지,1,"['경관', '포토', '자연', '스팟', '해변']",1.0,"['포토', '스팟', '해변']",0.0,
송악산,1,"['경관', '커플', '자연', '맑음', '친구', '해변', '관광지', '관광', '무장애', '일몰']",1.0,"['관광', '관광지', '맑음', '해변', '무장애', '커플']",0.0,"['커플', '친구', '맑음', '관광']"
송악산둘레길,1,"['경관', '자연', '관광지', '관광']",1.0,"['관광', '관광지']",0.0,['관광']
쇠소깍,1,"['경관', '커플', '자연', '맑음', '휴식', '힐링', '여름']",0.0,"['맑음', '여름', '커플']",1.0,"['커플', '맑음', '휴식', '힐링', '여름']"
쇠소깍해변,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변', '여름']",1.0,"['포토', '스팟', '맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
수산저수지,1,"['경관', '포토', '자연', '스팟', '휴식', '힐링']",1.0,"['포토', '스팟']",1.0,"['휴식', '힐링']"
수악 (물오름),1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '사계절']",0.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모']"
수월봉,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '어린이', '관광지', '관광', '일몰']",0.0,"['포토', '스팟', '관광', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '어린이', '관광']"
수월이못,1,"['경관', '커플', '자연', '휴식', '친구', '힐링', '부모', '관광']",0.0,"['관광', '커플']",1.0,"['커플', '친구', '휴식', '힐링', '부모', '관광']"
순례자의교회,1,"['휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']"
쉬리의언덕,1,"['경관', '포토', '커플', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '해변']",0.0,"['포토', '스팟', '맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모']"
쉼멍스테이,1,['동반'],1.0,['동반'],0.0,
스누피가든,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '어린이', '관광지', '관광', '치유', '동반']",0.0,"['포토', '스팟', '관광', '동반', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '어린이', '치유', '관광']"
슬리핑라이언,1,"['자연', '휴식', '힐링', '관광', '치유']",0.0,['관광'],1.0,"['휴식', '힐링', '치유', '관광']"
시루네펜션,1,['동반'],1.0,['동반'],0.0,
시크릿가든촬영지,1,"['경관', '포토', '커플', '맑음', '스팟', '휴식', '힐링']",1.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '맑음', '휴식', '힐링']"
신대산전망대,1,"['경관', '포토', '커플', '스팟', '휴식', '친구', '힐링', '부모']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '휴식', '힐링', '부모']"
신대해안,1,"['경관', '포토', '자연', '스팟', '해변']",1.0,"['포토', '스팟', '해변']",0.0,
신비의도로,1,"['경관', '자연', '맑음', '어린이', '관광지', '관광']",1.0,"['관광', '관광지', '맑음']",1.0,"['맑음', '어린이', '관광']"
신산공원,1,"['경관', '자연', '휴식', '힐링', '어린이']",0.0,,1.0,"['휴식', '힐링', '어린이']"
신양해안도로,1,"['경관', '커플', '자연', '맑음', '친구', '해변']",1.0,"['맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음']"
신엄포구,1,"['경관', '커플', '자연', '사계절', '일몰']",1.0,['커플'],1.0,['커플']
신창~차귀해안도로,1,"['경관', '커플', '자연', '맑음', '관광', '무장애', '일몰']",1.0,"['관광', '맑음', '무장애', '커플']",0.0,"['커플', '맑음', '관광']"
신창풍차해안도로,1,"['경관', '포토', '커플', '자연', '스팟', '관광지', '관광', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '커플']",0.0,"['커플', '관광']"
신천리 벽화마을,1,"['경관', '포토', '스팟', '관광']",1.0,"['포토', '스팟', '관광']",0.0,['관광']
신천리(용궁올레),1,"['경관', '포토', '커플', '맑음', '스팟', '휴식', '친구', '힐링', '해변']",1.0,"['포토', '스팟', '맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링']"
신흥2리 동백마을,1,"['경관', '자연', '부모', '관광', '치유']",0.0,['관광'],1.0,"['부모', '치유', '관광']"
신흥리 동백 & 향나무길,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '관광지', '관광', '치유']",1.0,"['포토', '스팟', '관광', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '치유', '관광']"
싱계물 공원,1,"['경관', '자연']",0.0,,0.0,
쌍용굴(한림공원),1,"['경관', '포토', '자연', '스팟', '부모', '여름', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '무장애', '여름']",0.0,"['부모', '여름', '관광']"
아띠스떼21,1,"['휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']"
아라i동물병원,1,['동반'],1.0,['동반'],0.0,
아이리스촬영지(하얀등대),1,"['경관', '포토', '커플', '맑음', '스팟', '친구']",1.0,"['포토', '스팟', '맑음', '커플']",0.0,"['커플', '친구', '맑음']"
아지트포독,1,['동반'],1.0,['동반'],0.0,
아침미소목장,1,"['포토', '맑음', '어린이', '관광지', '관광', '동반']",1.0,"['포토', '관광', '동반', '관광지', '맑음']",0.0,"['맑음', '어린이', '관광']"
안덕면 사계어촌계,1,"['경관', '포토', '스팟', '해변', '관광']",1.0,"['포토', '스팟', '관광', '해변']",0.0,['관광']
안돌오름,1,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']"
"알밤(알바매기, 알밤오름)",1,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']"
알작지해변,1,"['경관', '포토', '커플', '자연', '스팟', '해변']",1.0,"['포토', '스팟', '해변', '커플']",0.0,['커플']
알진오름(안친오름),1,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']"
애월 하물,1,"['경관', '자연', '어린이', '사계절']",0.0,,1.0,['어린이']
애월연대,1,"['경관', '포토', '맑음', '스팟', '친구', '부모', '어린이', '관광']",0.0,"['포토', '스팟', '관광', '맑음']",1.0,"['친구', '맑음', '부모', '어린이', '관광']"
애월한담해안산책로,1,"['경관', '자연', '맑음', '친구', '해변', '관광지', '관광', '동반']",1.0,"['관광', '동반', '관광지', '맑음', '해변']",0.0,"['친구', '맑음', '관광']"
애월해안도로,1,"['경관', '커플', '자연', '맑음', '해변', '여름', '일몰']",1.0,"['맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
약천사 템플스테이,1,"['커플', '휴식', '힐링', '관광지', '관광', '사계절']",0.0,"['관광', '관광지', '커플']",1.0,"['커플', '휴식', '힐링', '관광']"
어리목계곡,1,"['경관', '자연', '사계절']",0.0,,0.0,
어린이교통공원,1,"['경관', '포토', '스팟', '어린이', '관광지', '관광']",1.0,"['포토', '스팟', '관광', '관광지']",0.0,"['어린이', '관광']"
어영공원,1,"['경관', '포토', '자연', '스팟', '휴식', '힐링', '어린이']",0.0,"['포토', '스팟']",1.0,"['휴식', '힐링', '어린이']"
엉덩물계곡,1,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']"
엉또폭포,1,"['경관', '포토', '커플', '자연', '스팟', '여름']",1.0,"['포토', '스팟', '여름', '커플']",0.0,"['커플', '여름']"
엉알해안,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변', '여름']",1.0,"['포토', '스팟', '맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
에퀴녹스 드 협재,1,['동반'],1.0,['동반'],0.0,
엔젤하우스,1,"['휴식', '치유', '동반']",0.0,['동반'],1.0,"['휴식', '치유']"
엠버퓨어힐호텔&리조트,1,['동반'],1.0,['동반'],0.0,
여미지식물원,1,"['커플', '맑음', '친구', '관광지', '관광', '무장애', '동반']",1.0,"['관광', '동반', '관광지', '맑음', '무장애', '커플']",0.0,"['커플', '친구', '맑음', '관광']"
연화못,1,"['경관', '자연', '휴식', '힐링', '여름']",0.0,['여름'],1.0,"['휴식', '힐링', '여름']"
영실기암,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '사계절']",0.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모']"
영천악(영천오름),1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구']",1.0,"['포토', '스팟', '맑음', '커플']",0.0,"['커플', '친구', '맑음']"
예래생태체험관,1,"['커플', '부모', '어린이', '관광지', '관광', '동반']",1.0,"['관광', '동반', '관광지', '커플']",1.0,"['커플', '부모', '어린이', '관광']"
예래해안도로,1,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이', '해변']",0.0,"['맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']"
예초리,1,"['커플', '휴식', '친구', '힐링']",0.0,['커플'],1.0,"['커플', '친구', '휴식', '힐링']"
예초리해변,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변']",1.0,"['포토', '스팟', '맑음', '해변', '커플']",0.0,"['커플', '맑음']"
예촌민박,1,"['경관', '자연', '힐링', '동반']",1.0,['동반'],1.0,['힐링']
옛마을펜션,1,['동반'],1.0,['동반'],0.0,
오라동 청보리-메밀꽃밭,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구']",1.0,"['포토', '스팟', '맑음', '커플']",0.0,"['커플', '친구', '맑음']"
오롯바이에퀴녹스,1,['동반'],1.0,['동반'],0.0,
오백나한,1,"['경관', '포토', '자연', '스팟']",1.0,"['포토', '스팟']",0.0,
오설록티뮤지엄,1,"['커플', '맑음', '휴식', '친구', '힐링', '부모', '관광지', '관광', '무장애', '동반']",0.0,"['관광', '동반', '관광지', '맑음', '무장애', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '관광']"
오후 세시의 고양이,1,"['휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']"
올레산야초,1,"['휴식', '친구', '힐링', '관광']",0.0,['관광'],1.0,"['친구', '휴식', '힐링', '관광']"
옵데가바이에퀴녹스,1,['동반'],1.0,['동반'],0.0,
옹포천,1,"['경관', '자연', '맑음', '휴식', '힐링']",0.0,['맑음'],1.0,"['맑음', '휴식', '힐링']"
옹포포구,1,"['경관', '커플', '자연', '해변', '일몰']",1.0,"['해변', '커플']",0.0,['커플']
왕이메오름,1,"['경관', '포토', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '치유']",0.0,"['포토', '스팟', '맑음']",1.0,"['친구', '맑음', '휴식', '힐링', '치유']"
외돌개,1,"['경관', '포토', '자연', '맑음', '스팟', '휴식', '힐링', '해변', '관광지', '관광']",1.0,"['포토', '스팟', '관광', '관광지', '맑음', '해변']",0.0,"['맑음', '휴식', '힐링', '관광']"
요기개,1,"['관광지', '관광', '동반']",1.0,"['관광', '동반', '관광지']",0.0,['관광']
용담 1동 벽화거리,1,"['경관', '포토', '스팟', '관광']",1.0,"['포토', '스팟', '관광']",0.0,['관광']
용담/용두암 해안도로,1,"['경관', '커플', '자연', '맑음', '해변']",1.0,"['맑음', '해변', '커플']",0.0,"['커플', '맑음']"
용두암,1,"['경관', '포토', '자연', '맑음', '스팟', '해변', '관광지', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '관광지', '맑음', '해변', '무장애']",0.0,"['맑음', '관광']"
용두암해안도로카페거리,1,"['커플', '일몰']",1.0,['커플'],1.0,['커플']
용머리해안,1,"['경관', '커플', '자연', '맑음', '휴식', '힐링', '부모', '해변', '관광', '무장애']",0.0,"['관광', '맑음', '해변', '무장애', '커플']",1.0,"['커플', '맑음', '휴식', '힐링', '부모', '관광']"
용연,1,"['경관', '자연', '맑음', '휴식', '힐링', '관광지', '여름', '관광', '무장애']",1.0,"['관광', '관광지', '맑음', '무장애', '여름']",1.0,"['맑음', '휴식', '힐링', '여름', '관광']"
용연카누클럽,1,"['경관', '포토', '커플', '맑음', '스팟', '휴식', '친구', '힐링', '관광', '치유']",0.0,"['포토', '스팟', '관광', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '치유', '관광']"
우도 득성이코지,1,"['경관', '포토', '자연', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음']
우도 비양도,1,"['경관', '포토', '자연', '맑음', '스팟', '어린이']",1.0,"['포토', '스팟', '맑음']",0.0,"['맑음', '어린이']"
우도(해양도립공원),1,"['경관', '포토', '자연', '맑음', '스팟', '어린이', '관광지', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '관광지', '맑음', '무장애']",0.0,"['맑음', '어린이', '관광']"
우도등대,1,"['경관', '포토', '맑음', '스팟', '친구']",1.0,"['포토', '스팟', '맑음']",0.0,"['친구', '맑음']"
우도봉 풍경,1,"['경관', '포토', '자연', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음']
우도산호해변 홍조단괴 서빈백사,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변', '여름', '일몰']",1.0,"['포토', '스팟', '맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
웁스마이독,1,['동반'],1.0,['동반'],0.0,
원앙폭포,1,"['경관', '포토', '커플', '자연', '스팟', '여름']",1.0,"['포토', '스팟', '여름', '커플']",0.0,"['커플', '여름']"
월대천,1,"['경관', '자연', '휴식', '힐링', '어린이', '여름']",0.0,['여름'],1.0,"['휴식', '힐링', '어린이', '여름']"
월라봉 진지동굴 (안덕면),1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '부모', '관광지', '관광', '사계절', '치유']",0.0,"['포토', '스팟', '관광', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '부모', '치유', '관광']"
월령선인장군락지,1,"['경관', '포토', '커플', '맑음', '스팟', '관광지', '여름', '관광', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '맑음', '여름', '커플']",0.0,"['커플', '맑음', '여름', '관광']"
월정리해변,1,"['경관', '포토', '커플', '자연', '스팟', '해변', '여름']",1.0,"['포토', '스팟', '해변', '여름', '커플']",0.0,"['커플', '여름']"
월정리해안도로,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변', '여름']",1.0,"['포토', '스팟', '맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
위미리 동백나무군락,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '어린이']",1.0,"['포토', '스팟', '맑음', '커플']",0.0,"['커플', '맑음', '어린이']"
위미항,1,"['맑음', '해변']",1.0,"['맑음', '해변']",0.0,['맑음']
윈드1947 카트 테마파크,1,"['커플', '맑음', '친구', '부모', '어린이', '관광', '무장애']",0.0,"['관광', '맑음', '무장애', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이', '관광']"
유진팡 열대과일농장,1,"['경관', '포토', '자연', '스팟', '어린이', '관광지', '관광', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지']",0.0,"['어린이', '관광']"
이니스프리제주하우스,1,"['커플', '친구', '어린이', '사계절']",0.0,['커플'],1.0,"['커플', '친구', '어린이']"
이도씨동물의료센터,1,['동반'],1.0,['동반'],0.0,
이로이로공방,1,"['휴식', '친구', '힐링', '관광']",0.0,['관광'],1.0,"['친구', '휴식', '힐링', '관광']"
이루다동물병원,1,['동반'],1.0,['동반'],0.0,
이호-내도 해안도로,1,"['경관', '포토', '스팟']",1.0,"['포토', '스팟']",0.0,
이호테우말등대,1,"['경관', '포토', '커플', '맑음', '스팟', '일몰']",1.0,"['포토', '스팟', '맑음', '커플']",0.0,"['커플', '맑음']"
이호테우해수욕장,1,"['경관', '포토', '자연', '스팟', '휴식', '힐링', '해변', '관광지', '여름', '관광', '일몰', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '해변', '여름']",0.0,"['휴식', '힐링', '여름', '관광']"
일이오구스튜디오,1,['동반'],1.0,['동반'],0.0,
일출랜드 아트센터,1,"['경관', '자연', '휴식', '힐링', '치유']",0.0,,1.0,"['휴식', '힐링', '치유']"
자구내포구,1,"['경관', '포토', '커플', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '어린이']",0.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '어린이']"
자구리공원,1,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']"
절부암,1,"['경관', '자연', '맑음', '해변', '관광', '무장애']",1.0,"['관광', '맑음', '해변', '무장애']",0.0,"['맑음', '관광']"
정모시쉼터,1,"['경관', '자연', '맑음', '휴식', '친구', '힐링', '여름']",0.0,"['맑음', '여름']",1.0,"['친구', '맑음', '휴식', '힐링', '여름']"
정방폭포,1,"['경관', '포토', '커플', '자연', '스팟', '관광지', '여름', '관광']",1.0,"['포토', '스팟', '관광', '관광지', '여름', '커플']",0.0,"['커플', '여름', '관광']"
정의향교,1,"['경관', '포토', '스팟', '휴식', '친구', '힐링', '부모', '어린이', '치유']",0.0,"['포토', '스팟']",1.0,"['친구', '휴식', '힐링', '부모', '어린이', '치유']"
정주항,1,['맑음'],1.0,['맑음'],1.0,['맑음']
제이펜션,1,['동반'],1.0,['동반'],0.0,
제주 더팔팔농장,1,"['커플', '친구', '부모', '어린이', '관광']",0.0,"['관광', '커플']",1.0,"['커플', '친구', '부모', '어린이', '관광']"
제주4.3평화공원,1,"['커플', '맑음', '친구', '부모', '관광지', '관광', '무장애']",1.0,"['관광', '관광지', '맑음', '무장애', '커플']",1.0,"['커플', '친구', '맑음', '부모', '관광']"
제주901,1,"['커플', '휴식', '힐링']",0.0,['커플'],1.0,"['커플', '휴식', '힐링']"
제주국제컨벤션센터 icc,1,"['친구', '관광지', '관광', '무장애', '사계절']",1.0,"['관광', '관광지', '무장애']",0.0,"['친구', '관광']"
제주김녕미로공원,1,"['경관', '자연', '맑음', '어린이', '관광', '무장애']",1.0,"['관광', '맑음', '무장애']",1.0,"['맑음', '어린이', '관광']"
제주난타,1,"['커플', '친구', '부모', '관광지', '관광', '무장애']",1.0,"['관광', '관광지', '무장애', '커플']",1.0,"['커플', '친구', '부모', '관광']"
제주동백수목원,1,"['경관', '포토', '커플', '자연', '스팟']",1.0,"['포토', '스팟', '커플']",0.0,['커플']
제주레일바이크,1,"['경관', '포토', '스팟', '친구', '관광지', '관광', '무장애', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '무장애']",0.0,"['친구', '관광']"
제주불빛정원 테마파크,1,"['커플', '맑음', '친구', '부모', '어린이', '관광지', '관광', '동반']",0.0,"['관광', '동반', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이', '관광']"
제주블루앤씨펜션,1,['동반'],1.0,['동반'],0.0,
제주신화전설탐방로,1,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']"
제주애단비,1,"['휴식', '동반']",1.0,['동반'],1.0,['휴식']
제주애빛나다,1,['동반'],1.0,['동반'],0.0,
제주애설레다,1,['동반'],1.0,['동반'],0.0,
제주올레 3코스,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '관광']",0.0,"['포토', '스팟', '관광', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '관광']"
제주올레 6코스,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '관광', '사계절']",0.0,"['포토', '스팟', '관광', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '관광']"
제주인디,1,"['자연', '관광']",1.0,['관광'],1.0,['관광']
제주절물자연휴양림,1,"['경관', '커플', '자연', '휴식', '친구', '힐링', '관광지', '여름', '관광', '무장애']",0.0,"['관광', '관광지', '무장애', '여름', '커플']",1.0,"['커플', '친구', '휴식', '힐링', '여름', '관광']"
제주조천스위스마을,1,"['포토', '커플', '맑음', '스팟', '휴식', '여름', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '맑음', '무장애', '여름', '커플']",0.0,"['커플', '맑음', '휴식', '여름', '관광']"
제주캠핑올레,1,"['휴식', '힐링', '관광', '동반']",0.0,"['관광', '동반']",1.0,"['휴식', '힐링', '관광']"
제주펫스쿨,1,['동반'],1.0,['동반'],0.0,
제주항 국제크루즈터미널,1,"['커플', '맑음', '친구', '부모']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모']"
제주허브동산,1,"['커플', '맑음', '친구', '관광지', '관광', '무장애', '동반']",1.0,"['관광', '동반', '관광지', '맑음', '무장애', '커플']",0.0,"['커플', '친구', '맑음', '관광']"
제주힐링명상센터,1,"['힐링', '부모', '관광지', '관광', '무장애', '동반']",1.0,"['관광', '동반', '관광지', '무장애']",0.0,"['힐링', '부모', '관광']"
조은동물병원,1,['동반'],1.0,['동반'],0.0,
조천함덕해안도로,1,"['맑음', '일몰']",1.0,['맑음'],1.0,['맑음']
조함해안도로,1,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']"
